CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
104077,633,France,Female,53,10,150654.07,3,0,0,73433.91,1
104078,586,Spain,Male,59,4,131301.52,2,1,1,40410.07,0
104079,543,Germany,Female,53,10,222604.12,3,1,0,11597.6,1
104080,636,Spain,Female,71,10,791.83,2,0,1,64258.22,0
104081,485,France,Female,26,7,70527.9,2,0,1,178932.07,0
104082,520,France,Female,39,5,134569.31,4,1,0,111461.77,0
104083,508,France,Male,18,8,44573.32,1,1,1,130162.66,0
104084,550,Spain,Male,22,10,226966.63,2,1,1,185254.31,0
104085,836,France,Male,26,4,161898.78,2,1,1,107439.58,0
104086,853,Germany,Male,54,9,119470.75,3,1,0,169273.17,1
104087,720,Spain,Female,55,3,203675.44,2,0,0,71528.32,1
104088,452,Spain,Female,36,8,112721.55,2,0,1,195649.35,0
104089,474,France,Male,25,9,139663.25,2,0,1,24974.64,0
104090,662,France,Male,59,10,687.75,2,1,0,147717.61,1
104091,807,Germany,Female,60,4,91425.13,2,0,0,135507.59,1
104092,579,Spain,Female,49,0,34697.62,1,1,0,46417.59,0
104093,546,France,Male,30,4,172422.17,4,1,1,83880.36,0
104094,772,Germany,Male,37,4,119756.74,2,1,0,69437.53,0
104095,520,France,Male,53,4,75439.39,3,0,0,27953.64,1
104096,731,Spain,Male,60,1,116958.08,3,0,0,121109.72,1
104097,522,France,Female,61,5,52407.47,2,0,0,198797.27,1
104098,802,Spain,Female,54,4,231271.66,2,0,1,116321.75,1
104099,699,France,Female,47,1,13493.16,2,1,1,113599.38,0
104100,843,Spain,Male,27,9,216354.26,1,1,0,17659.6,1
104101,353,Germany,Female,48,7,127839.7,4,0,1,36451.84,0
104102,442,Spain,Female,42,5,154736.62,3,0,0,107511.63,1
104103,355,Germany,Male,46,10,75651.41,1,1,1,197183.93,0
104104,637,Spain,Male,41,9,241674.4,1,0,0,176555.47,1
104105,495,Germany,Male,56,10,70462.74,2,0,0,74639.73,1
104106,773,France,Male,38,2,147219.5,4,1,1,113170.81,0
104107,806,Spain,Male,58,8,248354.18,2,0,0,115013.42,1
104108,551,France,Male,26,10,220273.6,3,0,0,140218.52,1
104109,561,Germany,Female,59,10,134082.46,4,0,1,140678.59,0
104110,355,Spain,Female,59,3,247593.63,2,1,0,160060.57,1
104111,725,Spain,Female,19,2,175342.47,3,0,1,14744.49,0
104112,796,France,Female,21,6,52175.1,1,0,0,189299.24,1
104113,455,Spain,Female,25,7,101399.05,3,1,0,23311.79,0
104114,750,Spain,Female,49,6,83623.33,3,1,1,100470.42,0
104115,445,France,Male,78,0,86003.43,3,1,1,184720.06,0
104116,737,Spain,Male,31,0,190114.11,4,1,0,102657.08,1
104117,801,France,Male,66,4,146065.73,1,1,0,22091.0,1
104118,765,France,Female,30,7,9523.18,4,1,1,53555.6,0
104119,853,France,Female,38,9,219362.12,1,1,1,119946.68,1
104120,803,France,Male,41,10,74199.04,2,0,0,26693.71,0
104121,640,France,Male,67,2,249268.72,2,1,0,90498.81,1
104122,883,Germany,Male,35,7,238547.68,3,1,0,72527.72,1
104123,542,Germany,Male,62,2,235132.68,3,1,1,164889.45,1
104124,499,France,Male,57,3,202781.9,4,0,0,30925.07,1
104125,864,Germany,Female,43,9,55153.33,1,0,1,139731.71,0
104126,742,Germany,Female,49,6,133158.19,1,1,0,87251.92,1
104127,665,Spain,Female,61,2,56075.66,1,1,1,121672.63,0
104128,425,France,Male,74,3,64918.86,3,1,0,49051.04,1
104129,619,Germany,Female,72,7,152737.94,3,0,1,125843.7,1
104130,574,Spain,Male,73,3,10208.39,1,1,1,138055.77,1
104131,879,Spain,Female,70,8,242364.64,3,0,0,23344.0,1
104132,462,France,Male,50,3,229668.29,1,0,1,166625.41,0
104133,600,France,Male,69,3,95191.89,4,1,1,173638.28,0
104134,582,Spain,Female,48,4,128855.61,2,0,1,22075.27,0
104135,432,France,Female,35,0,116529.85,1,1,0,124605.62,1
104136,474,France,Female,52,6,220549.94,3,0,0,122862.18,1
104137,524,Spain,Female,29,8,172150.47,4,0,0,12367.1,1
104138,418,Spain,Female,68,8,69527.81,3,0,0,75045.82,1
104139,396,France,Male,42,0,111710.31,3,1,1,194095.9,0
104140,605,Germany,Female,62,5,107241.49,3,0,1,115535.64,0
104141,379,France,Female,48,2,239833.79,1,0,0,187310.24,1
104142,630,Germany,Male,27,3,43827.73,4,1,1,138372.48,0
104143,586,Spain,Female,64,7,22394.08,1,0,1,15394.2,0
104144,597,Germany,Male,69,3,220154.71,2,0,0,24765.51,1
104145,717,Spain,Female,51,7,224171.5,1,1,0,147214.0,1
104146,844,France,Female,68,3,217934.77,2,1,1,115367.88,1
104147,374,France,Male,20,8,127744.23,4,1,0,34158.82,0
104148,839,Spain,Female,63,5,164936.11,4,0,1,126671.91,0
104149,843,Spain,Female,56,0,140840.76,1,0,1,163954.6,0
104150,663,Spain,Female,25,9,17361.96,1,0,0,153066.66,0
104151,724,France,Female,78,1,148958.72,3,0,0,56770.87,1
104152,374,France,Male,49,6,3403.54,2,0,1,59057.04,0
104153,683,Germany,Male,60,9,81246.85,3,1,0,193889.18,1
104154,704,Spain,Female,46,6,233073.14,3,0,1,178606.91,0
104155,465,Germany,Female,39,2,76011.32,4,1,1,70484.09,0
104156,397,France,Male,37,0,234956.66,1,0,0,166570.35,1
104157,448,Germany,Male,23,7,62533.49,4,0,0,40730.32,0
104158,808,Germany,Female,78,9,78640.56,1,1,0,47399.81,1
104159,872,France,Male,60,10,157101.87,4,0,0,44427.25,1
104160,754,France,Male,66,10,190406.74,4,0,1,26666.95,1
104161,563,Spain,Male,46,9,125346.94,4,1,0,172388.84,0
104162,852,Germany,Male,59,6,220528.92,2,1,0,119973.31,1
104163,797,France,Female,73,9,10060.11,4,0,0,59201.66,1
104164,607,France,Male,34,7,230548.71,2,1,1,171244.46,0
104165,470,Germany,Female,48,0,49076.95,4,0,0,162502.88,0
104166,403,France,Female,70,2,221059.69,1,1,0,29180.79,1
104167,680,Spain,Male,51,1,100215.79,2,0,0,132386.48,1
104168,590,Spain,Female,55,0,208189.26,1,1,0,147148.38,1
104169,879,Germany,Female,74,4,167916.39,1,1,0,146007.19,1
104170,832,Spain,Male,54,2,43985.41,1,0,1,147397.11,0
104171,536,France,Male,21,9,229511.89,2,1,1,42196.98,0
104172,611,France,Male,79,7,61379.35,3,1,1,69866.43,0
104173,713,France,Female,19,5,61035.03,2,1,0,170393.92,0
104174,840,France,Female,29,9,203544.72,3,0,0,180694.43,1
104175,780,Germany,Female,52,8,26468.31,2,1,1,63045.89,0
104176,588,Spain,Female,23,8,55508.98,4,1,0,14373.71,0
104177,653,Spain,Male,73,10,125919.39,3,1,1,173355.72,0
104178,647,France,Female,63,5,207619.26,4,0,0,81647.45,1
104179,425,Germany,Male,25,1,36870.99,3,0,1,72598.08,0
104180,682,France,Male,38,8,136917.06,2,1,1,75929.94,0
104181,823,France,Male,70,1,177810.15,2,0,0,88982.32,1
104182,632,Germany,Male,75,2,215148.81,3,1,0,81870.66,1
104183,421,Germany,Female,63,5,233891.39,4,0,0,117621.87,1
104184,612,France,Male,78,1,196159.98,1,1,0,24998.65,1
104185,361,Spain,Female,52,4,163207.1,3,0,0,194592.64,1
104186,490,France,Male,65,1,108405.02,3,1,1,187925.7,0
104187,366,Spain,Male,32,3,28027.54,4,1,0,187537.26,0
104188,412,Spain,Male,24,10,177434.3,1,0,1,177062.75,0
104189,602,Germany,Female,32,10,248184.33,3,1,0,135462.0,1
104190,814,Germany,Male,62,2,184190.15,1,1,1,52010.63,1
104191,725,France,Male,23,4,4177.77,1,1,1,19401.86,0
104192,869,Spain,Male,64,5,124064.99,2,0,1,28871.0,0
104193,439,Spain,Male,34,6,153661.66,4,1,0,71558.58,1
104194,524,France,Female,21,9,172418.55,3,1,1,105737.77,0
104195,425,France,Female,39,7,179931.46,3,1,0,198718.08,1
104196,749,France,Male,49,8,139527.11,1,0,1,92734.26,0
104197,420,Germany,Male,76,3,55840.08,3,1,0,109682.76,1
104198,529,France,Female,39,3,235550.17,1,0,1,142079.88,1
104199,473,France,Female,44,6,174166.62,3,1,0,44339.45,1
104200,730,Spain,Female,63,9,59210.01,4,0,0,187237.13,1
104201,642,France,Male,32,9,80580.46,3,0,1,110516.58,0
104202,544,Spain,Female,77,10,230481.92,1,0,1,62488.71,1
104203,577,Spain,Male,61,8,221871.3,1,1,0,187670.71,1
104204,780,Germany,Female,68,10,101286.61,3,0,1,128835.62,0
104205,785,France,Female,39,1,9576.81,3,0,0,101901.05,0
104206,810,France,Male,45,10,12124.34,1,0,0,120229.62,1
104207,370,Spain,Female,59,5,70979.57,2,0,1,152177.42,0
104208,413,Germany,Male,55,9,157280.55,2,0,0,39362.22,1
104209,514,Germany,Female,77,9,146048.66,3,0,1,174317.78,0
104210,376,France,Male,74,7,158456.95,4,0,0,192306.29,1
104211,660,Spain,Female,26,4,179320.74,3,0,0,117729.93,1
104212,634,France,Female,51,4,4758.06,4,0,0,139631.46,1
104213,630,France,Male,53,7,26271.4,3,1,0,173368.36,1
104214,513,France,Male,26,0,89870.86,1,0,1,81214.02,0
104215,573,France,Male,32,5,38715.0,3,0,0,198638.04,0
104216,495,Spain,Male,79,9,18830.01,4,0,1,139295.26,0
104217,379,Germany,Female,62,8,160241.1,4,0,0,90559.75,1
104218,394,France,Female,37,5,203834.12,3,0,0,138694.22,1
104219,820,France,Female,25,6,188156.66,3,0,1,109119.21,0
104220,383,France,Female,75,3,204259.94,2,0,0,31211.9,1
104221,776,France,Female,45,9,166464.14,3,1,0,161214.41,1
104222,570,Germany,Female,68,0,183836.33,3,1,1,117231.36,0
104223,883,Germany,Male,36,8,67944.69,1,1,0,161210.66,1
104224,716,Germany,Female,74,5,248252.01,4,0,0,39433.27,1
104225,899,Germany,Female,33,2,45791.41,2,0,0,112287.86,0
104226,465,France,Male,28,3,53623.47,1,1,1,155658.61,0
104227,588,Spain,Female,59,9,72230.46,3,1,1,197777.87,0
104228,684,Germany,Female,25,5,243833.11,4,0,1,178035.48,0
104229,790,Germany,Female,50,5,247072.15,3,0,1,174226.43,0
104230,497,France,Male,27,8,198723.44,3,1,1,57017.43,0
104231,358,France,Male,79,3,157264.4,3,1,1,169217.07,1
104232,637,France,Female,35,4,130015.64,3,1,1,42163.44,0
104233,737,France,Male,52,4,242655.21,4,1,1,47640.46,1
104234,399,Spain,Female,79,2,173905.7,1,0,0,30922.18,1
104235,866,Spain,Female,60,1,236182.53,3,1,1,172943.34,1
104236,627,Germany,Female,67,7,79137.7,3,1,0,30568.35,1
104237,649,Spain,Male,20,9,83443.7,2,0,0,36241.18,0
104238,484,Germany,Female,57,8,213681.15,2,1,0,56718.56,1
104239,496,Germany,Female,44,9,37463.73,4,1,0,118805.86,0
104240,839,Spain,Female,76,10,236481.97,3,1,0,177234.24,1
104241,827,Germany,Female,45,8,126868.59,3,0,1,89463.35,0
104242,508,France,Female,63,4,231603.47,3,0,1,113794.33,0
104243,733,Germany,Male,23,10,84198.2,4,1,0,41632.99,0
104244,512,France,Female,64,8,178989.73,4,0,1,60529.71,1
104245,790,Spain,Male,31,3,120718.78,3,0,1,35445.89,0
104246,538,Spain,Female,24,1,156700.91,3,1,1,87884.58,0
104247,764,Germany,Male,27,2,126093.12,4,0,1,122163.78,0
104248,688,France,Female,32,0,241778.9,3,1,1,63963.71,0
104249,530,Germany,Female,48,4,173026.35,1,0,0,170739.21,1
104250,637,Spain,Male,46,0,62829.74,1,1,0,196435.29,0
104251,536,Germany,Male,59,10,227419.23,4,0,0,32829.42,1
104252,487,Germany,Female,71,0,73507.43,1,0,0,13393.41,1
104253,479,France,Male,34,10,92901.27,2,1,0,160057.61,0
104254,543,Spain,Male,76,10,25530.92,3,1,1,46222.11,0
104255,665,Germany,Female,68,6,224991.63,2,1,1,77097.85,1
104256,493,France,Female,46,1,71528.01,2,1,0,84903.93,0
104257,365,Germany,Female,66,7,64729.4,2,0,0,184153.88,1
104258,651,France,Female,61,5,230065.65,1,0,1,135179.26,1
104259,772,France,Female,32,3,201381.72,3,1,1,17715.8,0
104260,594,Germany,Male,43,8,35269.73,3,0,0,12813.95,0
104261,456,Spain,Female,29,9,192331.13,4,1,0,47917.94,1
104262,437,Spain,Male,42,7,228258.27,2,0,1,70452.67,0
104263,478,France,Female,78,9,19627.8,1,1,1,102059.53,1
104264,690,Spain,Female,58,2,206303.75,2,0,0,169189.49,1
104265,353,France,Male,22,2,136855.01,2,1,1,69815.37,0
104266,676,Spain,Female,21,3,167299.36,3,0,1,81542.07,0
104267,759,Germany,Male,61,8,123213.58,4,0,0,72574.21,1
104268,655,Spain,Male,65,8,174450.77,1,1,1,11703.41,1
104269,574,France,Male,58,4,8524.47,3,0,0,191488.29,1
104270,697,France,Female,74,8,190676.68,2,0,1,36409.22,1
104271,670,Spain,Female,48,5,8335.92,3,1,0,64656.82,0
104272,530,Germany,Female,20,7,113824.96,2,1,1,34567.63,0
104273,735,France,Female,70,10,37741.25,1,1,1,103203.2,1
104274,457,France,Female,20,7,205893.57,3,1,0,187111.56,1
104275,880,France,Female,43,9,78415.23,3,0,0,29133.14,0
104276,759,France,Male,67,6,113523.39,3,1,1,93770.42,0
104277,645,France,Female,34,3,107187.69,3,1,0,14251.22,0
104278,520,Germany,Female,77,3,193125.49,3,1,0,156470.66,1
104279,680,Spain,Female,27,5,120286.09,1,0,1,131832.97,0
104280,842,Germany,Female,19,8,197239.58,4,0,1,142942.75,0
104281,544,Germany,Male,41,6,18377.07,1,0,1,99743.91,0
104282,361,France,Male,28,4,47898.49,3,0,0,182450.28,0
104283,544,Germany,Male,41,4,137883.56,2,1,1,87815.92,0
104284,839,France,Male,52,7,236772.08,2,0,1,107676.16,1
104285,531,Germany,Male,40,5,18689.46,3,0,0,142104.95,0
104286,665,France,Female,49,0,10771.05,4,1,0,108906.52,0
104287,379,France,Male,40,0,39137.67,3,1,0,45973.77,0
104288,445,Germany,Male,51,8,160288.28,1,0,1,70243.42,1
104289,730,Germany,Female,58,7,99748.23,4,1,0,27535.95,1
104290,793,Spain,Female,36,5,206388.09,4,0,1,92196.56,0
104291,647,Spain,Male,19,0,17983.29,1,0,1,125784.5,0
104292,710,Spain,Female,77,1,49103.52,4,0,1,32520.69,0
104293,723,Germany,Female,68,9,75006.6,3,1,1,129811.55,0
104294,652,Germany,Male,19,2,156682.52,3,1,0,179645.71,1
104295,770,France,Female,32,9,171293.17,2,0,0,74167.51,1
104296,595,Spain,Male,73,2,31050.82,1,0,0,52186.29,1
104297,586,France,Male,38,1,235951.18,4,1,0,179671.15,1
104298,883,France,Female,52,1,85261.03,4,0,1,141469.59,0
104299,534,France,Male,22,5,178292.19,4,1,0,30025.02,1
104300,817,France,Male,60,6,131051.93,3,1,1,87541.27,0
104301,712,Spain,Female,44,3,55689.53,1,1,0,138077.02,1
104302,632,France,Female,41,0,211557.08,3,1,0,119132.94,1
104303,685,Germany,Female,24,5,204559.51,4,0,1,127523.95,0
104304,511,Germany,Female,23,6,99017.96,3,1,1,117755.68,0
104305,509,Germany,Male,63,3,147151.9,4,1,1,161631.66,0
104306,823,Spain,Female,78,5,64456.42,4,1,0,70881.12,1
104307,671,France,Female,50,8,172462.91,3,0,1,144607.85,0
104308,361,Spain,Male,75,3,77256.7,4,0,0,198305.09,1
104309,773,France,Male,66,9,211019.68,3,0,1,84092.18,1
104310,422,Spain,Male,34,3,54346.28,2,0,0,160299.18,0
104311,550,Spain,Male,63,9,3700.86,3,0,1,56760.76,0
104312,871,France,Female,59,4,67127.01,2,1,1,63560.38,0
104313,854,Spain,Female,47,2,47763.12,2,0,1,187624.14,0
104314,388,France,Male,25,9,127071.61,3,0,1,14928.29,0
104315,409,Germany,Male,57,1,50925.82,1,1,0,51311.2,1
104316,670,Germany,Male,63,8,190797.47,1,0,0,101754.93,1
104317,784,Germany,Male,24,0,60342.66,3,0,0,86351.05,0
104318,757,Spain,Female,23,4,176742.04,3,1,0,129542.25,1
104319,735,Germany,Male,21,4,144617.73,4,0,1,46617.19,0
104320,427,France,Female,18,7,246562.46,4,0,1,23403.93,0
104321,543,Germany,Male,32,5,249975.24,3,1,0,80173.35,1
104322,634,Germany,Female,48,5,217381.52,1,0,0,109627.5,1
104323,876,Spain,Female,42,5,189995.84,4,0,0,116780.35,1
104324,873,France,Female,64,3,96614.1,4,1,0,124283.77,1
104325,505,Spain,Female,50,0,188319.18,1,0,0,114245.78,1
104326,689,Spain,Male,69,2,239168.88,3,0,1,56692.87,1
104327,474,France,Female,52,9,5844.39,1,0,1,155264.45,0
104328,629,Spain,Male,72,10,134478.68,2,0,0,26678.25,1
104329,477,France,Female,22,5,54499.58,4,0,0,47687.24,0
104330,663,Germany,Female,22,4,139469.08,4,1,1,150481.82,0
104331,681,France,Male,53,9,116611.77,4,0,0,63147.97,1
104332,499,France,Male,34,0,143942.15,1,1,0,103759.95,1
104333,803,France,Female,70,4,137740.56,1,0,1,72167.57,0
104334,385,Spain,Female,69,1,240026.76,3,0,1,106326.43,1
104335,769,France,Male,31,0,138046.53,4,1,1,75864.6,0
104336,371,France,Female,75,3,211558.02,2,1,0,198899.52,1
104337,555,France,Male,46,5,79955.07,3,1,0,77920.74,0
104338,705,Germany,Male,25,6,109525.17,1,0,1,129139.39,0
104339,789,France,Male,51,8,117603.37,2,0,0,178785.21,1
104340,445,Spain,Female,57,4,69682.01,3,1,0,131207.65,1
104341,513,France,Female,18,7,94947.57,1,0,0,117512.88,1
104342,497,France,Male,46,7,149628.27,2,0,0,118153.6,0
104343,879,Germany,Male,53,10,145046.94,3,0,0,104327.54,1
104344,643,France,Male,68,8,159108.84,2,0,1,163440.28,1
104345,544,Spain,Male,54,2,87954.48,1,0,0,19580.57,1
104346,829,France,Female,46,2,78957.87,3,1,1,178174.68,0
104347,472,Spain,Male,22,8,152904.47,1,0,1,121395.52,0
104348,749,Germany,Female,70,6,33215.44,4,1,0,171285.91,1
104349,801,France,Male,49,3,63257.89,4,0,1,11974.61,0
104350,453,Germany,Female,77,0,10531.93,2,0,1,175162.52,0
104351,811,France,Female,69,6,18152.71,4,0,0,32826.13,1
104352,745,Spain,Female,41,9,60845.82,1,0,1,147031.42,0
104353,686,Germany,Female,36,5,4882.32,2,1,0,89139.06,0
104354,491,France,Female,29,2,61352.65,3,0,0,139403.75,0
104355,666,Spain,Male,69,4,163744.08,1,0,1,129356.05,1
104356,876,Germany,Male,18,2,15276.77,3,1,0,41045.34,0
104357,750,France,Female,24,7,109184.17,3,0,1,107776.62,0
104358,659,Germany,Male,34,4,228277.2,3,0,1,62673.79,0
104359,844,France,Male,51,9,197821.21,3,0,0,116483.0,1
104360,458,Spain,Male,60,9,76359.38,1,1,0,150220.62,1
104361,721,Spain,Male,24,5,231201.37,4,0,0,25439.1,1
104362,555,Germany,Male,34,1,82411.62,1,1,0,107994.86,1
104363,392,Germany,Male,76,7,18128.87,4,1,0,127349.67,1
104364,594,France,Male,20,8,248513.99,3,0,0,66119.82,1
104365,636,Spain,Female,46,2,217505.63,4,0,0,191070.66,1
104366,704,France,Male,39,5,116483.2,3,0,0,108857.54,0
104367,825,Spain,Male,55,5,166594.13,2,0,0,44678.25,1
104368,432,Germany,Male,71,1,167807.02,3,1,0,30479.77,1
104369,459,France,Female,60,9,48620.56,4,0,1,112915.31,0
104370,539,France,Female,46,7,50012.16,2,0,1,81295.29,0
104371,600,Spain,Male,67,4,117395.18,2,0,0,46583.95,1
104372,640,Spain,Female,67,10,227893.29,3,1,0,15832.71,1
104373,550,Spain,Female,71,10,2498.44,1,0,0,117654.02,1
104374,675,Germany,Male,59,7,195626.41,4,0,0,123734.04,1
104375,860,France,Female,22,7,14381.7,2,0,0,36942.49,0
104376,758,Spain,Male,47,2,119555.53,1,0,1,124330.23,0
104377,857,Germany,Female,40,4,159468.21,3,0,0,190874.82,1
104378,421,Spain,Male,72,6,171689.82,3,0,0,195876.17,1
104379,596,France,Female,38,4,14619.82,3,0,1,178813.66,0
104380,693,Spain,Male,73,5,104650.9,3,1,0,163344.93,1
104381,403,France,Male,43,1,145959.32,4,1,0,49779.89,0
104382,877,Germany,Female,71,7,16511.38,2,0,1,39722.68,0
104383,881,Germany,Male,64,4,33773.64,4,0,0,94540.04,1
104384,542,Spain,Male,38,5,165912.25,2,0,0,127730.03,1
104385,407,France,Female,37,0,130409.55,1,1,1,171628.95,0
104386,786,France,Male,40,9,40457.17,1,0,0,54072.98,1
104387,460,France,Male,21,1,133809.83,2,0,1,101133.1,0
104388,478,Spain,Female,38,10,228173.09,3,1,0,133013.65,1
104389,675,France,Male,38,3,3896.9,1,1,1,94662.83,0
104390,357,France,Female,18,10,160658.44,4,0,1,96296.8,0
104391,378,France,Male,32,8,18412.61,2,0,0,52772.26,0
104392,461,France,Female,34,5,1612.36,1,1,1,197465.57,0
104393,480,Spain,Female,68,7,37663.62,2,1,1,100286.72,0
104394,537,Spain,Male,31,1,105726.66,3,1,0,111220.97,0
104395,824,France,Female,76,9,200586.0,2,1,1,51526.27,0
104396,713,France,Male,36,4,70446.37,1,0,1,107685.98,0
104397,553,Germany,Male,67,0,156418.3,2,0,0,58516.42,1
104398,561,Germany,Female,77,3,102789.16,1,1,1,48443.89,1
104399,625,France,Male,51,9,58582.95,1,0,0,62387.23,1
104400,422,France,Male,23,0,128561.78,1,0,1,10524.33,0
104401,592,Germany,Female,62,10,199366.12,4,1,1,118328.71,1
104402,451,Germany,Male,66,10,208123.09,3,1,1,83621.2,0
104403,520,France,Male,23,8,211629.88,3,1,1,180750.91,0
104404,537,Spain,Female,70,1,84639.45,2,0,0,17734.36,1
104405,790,Spain,Male,71,6,198364.02,2,0,1,18208.06,1
104406,435,France,Male,22,2,53044.61,1,0,0,178315.97,1
104407,825,France,Female,24,1,184606.28,3,1,0,34062.48,1
104408,401,Germany,Male,50,3,237096.11,2,0,1,10410.42,0
104409,460,Germany,Male,30,6,3435.96,2,1,0,43993.63,0
104410,392,Spain,Female,68,6,110090.98,3,0,1,166536.47,0
104411,560,France,Male,71,8,161942.75,1,1,0,162515.68,1
104412,549,Germany,Male,18,2,175443.94,2,0,1,74625.12,0
104413,375,Spain,Female,30,6,44021.94,1,0,0,136925.87,0
104414,648,Spain,Female,60,5,243045.82,3,1,0,106377.44,1
104415,426,Spain,Male,44,9,153816.34,3,1,1,181899.65,0
104416,486,Germany,Male,24,6,41085.15,2,0,1,20720.46,0
104417,369,Germany,Female,69,6,5130.63,2,0,0,164504.03,1
104418,789,France,Male,20,9,195816.05,3,1,0,42413.75,1
104419,560,France,Male,75,4,19926.18,1,0,0,84407.97,1
104420,784,Spain,Male,42,8,35262.73,1,0,0,46471.86,1
104421,556,Spain,Female,50,6,143707.51,4,1,0,143496.74,0
104422,788,Germany,Male,57,6,150876.38,3,1,0,138881.97,1
104423,391,Germany,Male,34,2,171721.78,2,0,1,114100.54,0
104424,760,France,Female,62,0,98378.5,3,1,1,142650.98,0
104425,872,France,Female,31,4,193474.67,2,0,1,131517.31,0
104426,776,France,Female,54,7,243589.65,1,0,0,157523.99,1
104427,624,Germany,Male,75,4,67773.74,2,1,0,55487.26,1
104428,797,Spain,Male,73,9,175757.15,4,0,1,91493.4,1
104429,718,France,Female,71,2,232117.16,1,0,1,38809.04,1
104430,569,France,Male,40,8,171571.69,4,0,1,91622.78,0
104431,581,Germany,Male,76,1,170277.37,3,0,1,143321.43,1
104432,677,France,Male,41,2,55943.14,2,0,1,141364.32,0
104433,792,Spain,Male,46,3,133782.55,1,1,1,144791.11,0
104434,401,Germany,Female,55,9,140630.71,2,1,1,68665.83,0
104435,725,France,Female,76,0,175032.39,4,0,1,135820.66,1
104436,612,France,Male,71,10,249205.36,1,0,0,79818.6,1
104437,616,Germany,Female,44,3,8410.96,4,1,1,189453.49,0
104438,708,Germany,Male,55,3,16308.17,1,0,1,75239.61,1
104439,666,France,Male,70,8,19487.52,3,1,1,124573.46,0
104440,673,Spain,Female,57,7,185744.78,3,1,0,152527.69,1
104441,770,Germany,Female,62,1,34088.45,2,1,1,182217.41,0
104442,395,Spain,Male,67,6,155612.97,4,0,0,93206.43,1
104443,618,France,Male,40,5,81167.22,4,0,0,78492.17,0
104444,730,Spain,Male,48,6,114329.99,1,0,0,91705.35,1
104445,467,France,Male,53,10,53915.79,3,0,0,71502.31,1
104446,465,France,Female,34,3,216526.64,2,1,0,134245.65,1
104447,609,France,Female,78,4,146537.58,3,0,1,187216.19,0
104448,424,France,Male,54,5,236140.82,4,0,1,33953.49,1
104449,829,Spain,Male,20,8,143649.06,2,0,0,116575.19,0
104450,654,France,Female,53,1,30977.01,3,1,0,180553.26,1
104451,356,France,Male,72,10,42717.61,3,0,0,29021.76,1
104452,715,Spain,Female,22,8,247268.49,1,1,0,103834.43,1
104453,872,Germany,Male,63,9,181391.3,1,0,0,174393.62,1
104454,697,Spain,Female,32,0,12319.69,4,0,1,181085.92,0
104455,787,Spain,Male,69,3,175945.25,3,0,0,107726.91,1
104456,564,Spain,Male,66,4,103043.26,1,0,0,14740.86,1
104457,778,France,Male,23,8,76802.1,3,0,0,30071.44,0
104458,847,France,Female,76,5,38515.2,2,1,1,121476.18,0
104459,889,France,Female,27,3,209975.99,3,0,1,33533.14,0
104460,716,Germany,Male,71,1,15960.34,3,1,1,38389.38,0
104461,662,France,Male,49,4,72458.87,4,0,0,156702.25,0
104462,887,Germany,Male,40,7,76595.72,2,0,0,152631.49,0
104463,403,France,Male,65,7,40226.32,2,1,1,170126.82,0
104464,890,Spain,Female,34,5,127046.22,1,0,1,30089.68,0
104465,816,France,Female,63,10,2925.66,2,1,1,47647.53,0
104466,513,Germany,Female,37,0,75243.88,4,1,0,168262.67,0
104467,683,Germany,Male,61,7,233407.36,1,0,0,147006.65,1
104468,896,France,Male,58,3,77632.39,3,0,1,163131.66,0
104469,697,Spain,Female,32,1,90114.85,2,0,1,198051.68,0
104470,622,France,Male,61,0,118291.26,3,0,0,174242.01,1
104471,763,France,Female,63,6,140423.34,1,0,1,108888.02,0
104472,849,France,Female,75,1,202177.16,2,1,0,69045.96,1
104473,442,Spain,Female,39,3,47580.31,1,1,1,118238.55,0
104474,428,Germany,Female,67,3,217936.59,1,0,0,131331.44,1
104475,566,Spain,Male,69,9,189387.34,2,0,0,73709.31,1
104476,707,Germany,Female,23,0,180662.58,2,1,1,156478.04,0
104477,856,Germany,Male,21,1,21701.14,1,1,0,27623.22,1
104478,530,Germany,Female,75,0,5410.17,4,1,0,158084.64,1
104479,595,Spain,Female,40,5,148503.18,2,0,1,16079.72,0
104480,593,France,Female,61,2,215783.49,1,0,0,104613.55,1
104481,855,France,Female,62,0,146110.37,3,1,1,173672.93,0
104482,771,France,Male,36,7,53308.72,3,1,0,26434.1,0
104483,669,France,Male,71,3,22629.97,2,0,1,108370.4,0
104484,436,France,Male,62,9,174899.11,2,1,0,40284.37,1
104485,566,Spain,Male,48,6,180442.57,3,0,0,180014.99,1
104486,839,Spain,Female,61,9,43132.93,1,1,1,168145.65,1
104487,868,Spain,Male,69,1,7047.58,1,0,1,187444.28,0
104488,627,Spain,Male,20,5,102070.88,1,1,0,176246.64,1
104489,518,Spain,Female,45,5,145679.68,4,1,1,149945.13,0
104490,679,Spain,Male,20,6,176500.6,2,1,1,45128.95,0
104491,790,Spain,Male,31,0,202486.25,4,1,0,67475.5,1
104492,740,France,Male,35,0,152634.36,4,0,1,104402.48,0
104493,845,Germany,Male,44,1,27720.15,4,1,0,121890.39,0
104494,730,Spain,Female,68,10,170645.42,4,0,1,158614.85,1
104495,655,Germany,Female,78,1,246044.16,1,1,0,53122.33,1
104496,862,Spain,Male,77,4,226396.15,2,1,1,34372.7,1
